1.559E-4,2
8.0E-6,4
8.1E-6,8
1.54E-5,16
4.97E-5,32
1.088E-4,64
3.132E-4,128
0.0010235,256
5.169E-4,512
0.001434,1024
0.005525,2048
0.0109435,4096
0.0332522,8192
0.1308294,16384
0.5428098,32768
2.0920525,65536
7.3683115,131072
29.2892235,262144
116.8328044,524288
